name,gene,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,PValue,PAdj,FDR,falsePos,Sample3,Sample2,Sample1,Sample6,Sample5,Sample4
gene-SAUSA300_RS13245,gene-SAUSA300_RS13245,71.3,20.3,51,2.538,1.3,9.3e-04,9.2e-01,0.0036,1,33,11,17,57,34,62
gene-SAUSA300_RS08355,gene-SAUSA300_RS08355,1540.7,609.7,931,1.527,0.6,9.7e-04,9.5e-01,0.0037,1,789,547,493,909,800,1084
gene-SAUSA300_RS14475,gene-SAUSA300_RS14475,1782,1049.7,732.3,0.698,-0.5,1.0e-03,1.0e+00,0.0039,1,1216,982,951,689,772,736
gene-SAUSA300_RS04790,gene-SAUSA300_RS04790,48.7,13.7,35,2.56,1.4,1.0e-03,1.0e+00,0.004,1,17,9,15,38,34,33
gene-SAUSA300_RS02860,gene-SAUSA300_RS02860,465,182.7,282.3,1.544,0.6,1.0e-03,1.0e+00,0.004,1,211,182,155,248,306,293
gene-SAUSA300_RS06480,gene-SAUSA300_RS06480,49,13,36,2.728,1.4,1.1e-03,1.0e+00,0.004,1,6,21,12,42,37,29
gene-SAUSA300_RS04020,gene-SAUSA300_RS04020,43,11,32,2.924,1.5,1.1e-03,1.0e+00,0.004,1,16,11,6,27,26,43
gene-SAUSA300_RS06055,gene-SAUSA300_RS06055,59.7,17,42.7,2.55,1.4,1.1e-03,1.0e+00,0.0042,1,17,19,15,62,27,39
gene-SAUSA300_RS13225,gene-SAUSA300_RS13225,65.3,20,45.3,2.26,1.2,1.1e-03,1.0e+00,0.0042,1,17,21,22,37,47,52
gene-SAUSA300_RS06195,gene-SAUSA300_RS06195,94.3,30.7,63.7,2.068,1,1.2e-03,1.0e+00,0.0044,2,23,30,39,71,71,49
gene-SAUSA300_RS13275,gene-SAUSA300_RS13275,50.7,36.3,14.3,0.405,-1.3,1.2e-03,1.0e+00,0.0044,2,27,48,34,15,15,13
gene-SAUSA300_RS07870,gene-SAUSA300_RS07870,156.3,55.3,101,1.823,0.9,1.3e-03,1.0e+00,0.0047,2,47,49,70,121,82,100
gene-SAUSA300_RS13050,gene-SAUSA300_RS13050,25.7,4.7,21,4.334,2.1,1.3e-03,1.0e+00,0.0047,2,7,7,0,21,14,28
gene-SAUSA300_RS01210,gene-SAUSA300_RS01210,111.3,33.7,77.7,2.303,1.2,1.3e-03,1.0e+00,0.0047,2,15,35,51,76,109,48
gene-SAUSA300_RS04730,gene-SAUSA300_RS04730,451,177.7,273.3,1.536,0.6,1.3e-03,1.0e+00,0.0047,2,189,199,145,307,260,253
gene-SAUSA300_RS08675,gene-SAUSA300_RS08675,52.3,37.3,15,0.407,-1.3,1.3e-03,1.0e+00,0.0047,2,24,47,41,14,13,18
gene-SAUSA300_RS08835,gene-SAUSA300_RS08835,88.7,29.3,59.3,1.995,1,1.3e-03,1.0e+00,0.0047,2,29,28,31,60,64,54
gene-SAUSA300_RS06990,gene-SAUSA300_RS06990,39.3,10.3,29,2.792,1.5,1.4e-03,1.0e+00,0.005,2,7,9,15,25,27,35
gene-SAUSA300_RS01260,gene-SAUSA300_RS01260,49.7,35.3,14.3,0.398,-1.3,1.4e-03,1.0e+00,0.005,2,36,46,24,12,19,12
gene-SAUSA300_RS00225,gene-SAUSA300_RS00225,52,15,37,2.473,1.3,1.4e-03,1.0e+00,0.005,2,17,12,16,39,44,28
gene-SAUSA300_RS09825,gene-SAUSA300_RS09825,67.7,21.3,46.3,2.187,1.1,1.4e-03,1.0e+00,0.0051,2,16,21,27,51,45,43
gene-SAUSA300_RS03430,gene-SAUSA300_RS03430,39.7,10,29.7,2.964,1.6,1.4e-03,1.0e+00,0.0051,2,4,19,7,29,29,31
gene-SAUSA300_RS05365,gene-SAUSA300_RS05365,1572,919.7,652.3,0.709,-0.5,1.4e-03,1.0e+00,0.0052,2,858,1005,896,605,711,641
gene-SAUSA300_RS10780,gene-SAUSA300_RS10780,71.3,52,19.3,0.365,-1.5,1.5e-03,1.0e+00,0.0052,2,21,82,53,12,33,13
gene-SAUSA300_RS02345,gene-SAUSA300_RS02345,47.7,34.3,13.3,0.402,-1.3,1.6e-03,1.0e+00,0.0056,2,46,23,34,15,12,13
gene-SAUSA300_RS03350,gene-SAUSA300_RS03350,49,14.3,34.7,2.419,1.3,1.6e-03,1.0e+00,0.0056,2,12,14,17,39,30,35
gene-SAUSA300_RS01140,gene-SAUSA300_RS01140,25,20,5,0.263,-1.9,1.6e-03,1.0e+00,0.0056,2,22,14,24,3,2,10
gene-SAUSA300_RS00070,gene-SAUSA300_RS00070,85,26.3,58.7,2.222,1.2,1.6e-03,1.0e+00,0.0056,2,13,20,46,58,59,59
gene-SAUSA300_RS00505,gene-SAUSA300_RS00505,36.7,27,9.7,0.367,-1.4,1.6e-03,1.0e+00,0.0056,2,27,26,28,10,12,7
gene-SAUSA300_RS00045,gene-SAUSA300_RS00045,126.3,81.3,45,0.557,-0.8,1.6e-03,1.0e+00,0.0056,2,73,92,79,46,49,40
gene-SAUSA300_RS06275,gene-SAUSA300_RS06275,91.3,30,61.3,2.02,1,1.6e-03,1.0e+00,0.0058,2,25,29,36,66,72,46
gene-SAUSA300_RS14420,gene-SAUSA300_RS14420,26.7,21,5.7,0.28,-1.8,1.6e-03,1.0e+00,0.0058,2,33,18,12,7,6,4
gene-SAUSA300_RS06415,gene-SAUSA300_RS06415,54.3,15.3,39,2.55,1.4,1.8e-03,1.0e+00,0.0062,2,22,9,15,51,24,42
gene-SAUSA300_RS05620,gene-SAUSA300_RS05620,131.3,43.3,88,2.019,1,1.8e-03,1.0e+00,0.0062,2,18,62,50,86,105,73
gene-SAUSA300_RS13350,gene-SAUSA300_RS13350,69.3,47,22.3,0.476,-1.1,1.8e-03,1.0e+00,0.0063,2,42,40,59,26,21,20
gene-SAUSA300_RS13775,gene-SAUSA300_RS13775,35.7,26.7,9,0.336,-1.6,1.8e-03,1.0e+00,0.0064,2,34,27,19,5,16,6
gene-SAUSA300_RS03930,gene-SAUSA300_RS03930,51.3,14.7,36.7,2.552,1.4,1.9e-03,1.0e+00,0.0066,3,17,12,15,29,27,54
gene-SAUSA300_RS07050,gene-SAUSA300_RS07050,38,10,28,2.815,1.5,1.9e-03,1.0e+00,0.0067,3,11,6,13,35,19,30
gene-SAUSA300_RS13805,gene-SAUSA300_RS13805,1693.3,980.7,712.7,0.727,-0.5,1.9e-03,1.0e+00,0.0067,3,987,965,990,702,739,697
gene-SAUSA300_RS06285,gene-SAUSA300_RS06285,29,6.3,22.7,3.536,1.8,2.0e-03,1.0e+00,0.0068,3,6,9,4,33,11,24
gene-SAUSA300_RS10870,gene-SAUSA300_RS10870,24.3,19.3,5,0.274,-1.9,2.0e-03,1.0e+00,0.0068,3,15,16,27,5,2,8
gene-SAUSA300_RS14620,gene-SAUSA300_RS14620,1160,465,695,1.497,0.6,2.1e-03,1.0e+00,0.0071,3,606,394,395,810,573,702
gene-SAUSA300_RS06355,gene-SAUSA300_RS06355,42,11.7,30.3,2.607,1.4,2.1e-03,1.0e+00,0.0072,3,16,12,7,23,36,32
gene-SAUSA300_RS00915,gene-SAUSA300_RS00915,45.3,33,12.3,0.375,-1.4,2.1e-03,1.0e+00,0.0073,3,27,49,23,20,9,8
gene-SAUSA300_RS02105,gene-SAUSA300_RS02105,42,10.7,31.3,2.879,1.5,2.2e-03,1.0e+00,0.0074,3,2,11,19,25,41,28
gene-SAUSA300_RS12040,gene-SAUSA300_RS12040,149,95.7,53.3,0.555,-0.8,2.2e-03,1.0e+00,0.0074,3,97,126,64,57,45,58
gene-SAUSA300_RS08000,gene-SAUSA300_RS08000,211.7,80.7,131,1.62,0.7,2.2e-03,1.0e+00,0.0074,3,79,71,92,122,146,125
gene-SAUSA300_RS05215,gene-SAUSA300_RS05215,21.3,17,4.3,0.262,-1.9,2.2e-03,1.0e+00,0.0075,3,15,18,18,8,2,3
gene-SAUSA300_RS04590,gene-SAUSA300_RS04590,59.3,18.7,40.7,2.159,1.1,2.3e-03,1.0e+00,0.0076,3,18,16,22,45,36,41
gene-SAUSA300_RS11880,gene-SAUSA300_RS11880,38,10.3,27.7,2.633,1.4,2.4e-03,1.0e+00,0.0079,3,12,9,10,27,34,22
gene-SAUSA300_RS01110,gene-SAUSA300_RS01110,151.3,95.7,55.7,0.581,-0.8,2.4e-03,1.0e+00,0.008,3,120,86,81,53,63,51
gene-SAUSA300_RS04955,gene-SAUSA300_RS04955,49.7,15,34.7,2.294,1.2,2.4e-03,1.0e+00,0.008,3,18,16,11,33,36,35
gene-SAUSA300_RS07290,gene-SAUSA300_RS07290,543.3,218.3,325,1.49,0.6,2.5e-03,1.0e+00,0.0082,3,216,197,242,319,262,394
gene-SAUSA300_RS11620,gene-SAUSA300_RS11620,548.7,327,221.7,0.679,-0.6,2.5e-03,1.0e+00,0.0082,3,272,308,401,223,232,210
gene-SAUSA300_RS04860,gene-SAUSA300_RS04860,58,18.3,39.7,2.206,1.1,2.5e-03,1.0e+00,0.0082,3,21,12,22,44,35,40
gene-SAUSA300_RS06305,gene-SAUSA300_RS06305,82,27.7,54.3,1.972,1,2.7e-03,1.0e+00,0.0088,4,27,27,29,69,49,45
gene-SAUSA300_RS02395,gene-SAUSA300_RS02395,664,391,273,0.699,-0.5,2.7e-03,1.0e+00,0.0089,4,353,393,427,276,241,302
gene-SAUSA300_RS13205,gene-SAUSA300_RS13205,73.7,24,49.7,2.073,1.1,2.8e-03,1.0e+00,0.0092,4,36,19,17,53,44,52
gene-SAUSA300_RS15260,gene-SAUSA300_RS15260,22,4.7,17.3,3.523,1.8,2.8e-03,1.0e+00,0.0092,4,2,5,7,17,18,17
gene-SAUSA300_RS06165,gene-SAUSA300_RS06165,635.7,374.7,261,0.697,-0.5,2.8e-03,1.0e+00,0.0093,4,371,383,370,222,256,305
gene-SAUSA300_RS07885,gene-SAUSA300_RS07885,19.3,3.3,16,4.276,2.1,2.8e-03,1.0e+00,0.0093,4,1,2,7,13,22,13
gene-SAUSA300_RS10435,gene-SAUSA300_RS10435,58,18,40,2.237,1.2,3.1e-03,1.0e+00,0.0101,4,29,12,13,42,34,44
gene-SAUSA300_RS09240,gene-SAUSA300_RS09240,231,89.7,141.3,1.575,0.7,3.2e-03,1.0e+00,0.0105,4,104,85,80,135,126,163
gene-SAUSA300_RS11170,gene-SAUSA300_RS11170,93.3,31.3,62,1.966,1,3.2e-03,1.0e+00,0.0105,4,24,29,41,83,46,57
gene-SAUSA300_RS13585,gene-SAUSA300_RS13585,17.3,2.7,14.7,5.047,2.3,3.4e-03,1.0e+00,0.0112,5,7,0,1,9,18,17
gene-SAUSA300_RS11730,gene-SAUSA300_RS11730,79.7,25.7,54,2.108,1.1,3.5e-03,1.0e+00,0.0112,5,15,40,22,68,56,38
gene-SAUSA300_RS13170,gene-SAUSA300_RS13170,162,103.3,58.7,0.571,-0.8,3.5e-03,1.0e+00,0.0113,5,131,97,82,82,51,43
gene-SAUSA300_RS05345,gene-SAUSA300_RS05345,69.7,23.3,46.3,1.999,1,3.5e-03,1.0e+00,0.0114,5,32,19,19,46,48,45
gene-SAUSA300_RS11310,gene-SAUSA300_RS11310,50,34.3,15.7,0.461,-1.1,3.6e-03,1.0e+00,0.0116,5,29,40,34,19,13,15
gene-SAUSA300_RS13970,gene-SAUSA300_RS13970,139,89,50,0.563,-0.8,3.6e-03,1.0e+00,0.0117,5,68,72,127,58,49,43
gene-SAUSA300_RS08175,gene-SAUSA300_RS08175,14.7,2.3,12.3,5.048,2.3,3.7e-03,1.0e+00,0.0118,5,5,0,2,11,11,15
gene-SAUSA300_RS01240,gene-SAUSA300_RS01240,202.7,79,123.7,1.567,0.6,3.8e-03,1.0e+00,0.012,5,85,77,75,133,111,127
gene-SAUSA300_RS08980,gene-SAUSA300_RS08980,235.3,91.3,144,1.577,0.7,3.8e-03,1.0e+00,0.0122,5,87,90,97,180,135,117
gene-SAUSA300_RS00030,gene-SAUSA300_RS00030,115.7,41.7,74,1.76,0.8,3.8e-03,1.0e+00,0.0122,5,36,35,54,81,67,74
gene-SAUSA300_RS14340,gene-SAUSA300_RS14340,112.3,72.3,40,0.554,-0.9,4.0e-03,1.0e+00,0.0127,5,46,84,87,43,42,35
gene-SAUSA300_RS10905,gene-SAUSA300_RS10905,51.7,15.3,36.3,2.407,1.3,4.1e-03,1.0e+00,0.0128,5,5,14,27,28,43,38
gene-SAUSA300_RS11370,gene-SAUSA300_RS11370,292,175.7,116.3,0.661,-0.6,4.1e-03,1.0e+00,0.013,5,153,162,212,104,132,113
gene-SAUSA300_RS15090,gene-SAUSA300_RS15090,38.7,27.7,11,0.393,-1.3,4.1e-03,1.0e+00,0.013,5,19,43,21,8,13,12
gene-SAUSA300_RS11965,gene-SAUSA300_RS11965,73,47.7,25.3,0.522,-0.9,4.2e-03,1.0e+00,0.0133,6,41,60,42,26,27,23
gene-SAUSA300_RS14055,gene-SAUSA300_RS14055,56.7,38.3,18.3,0.488,-1,4.3e-03,1.0e+00,0.0134,6,40,39,36,21,21,13
gene-SAUSA300_RS13155,gene-SAUSA300_RS13155,155,59,96,1.618,0.7,4.3e-03,1.0e+00,0.0134,6,53,65,59,100,92,96
gene-SAUSA300_RS01405,gene-SAUSA300_RS01405,42.7,30,12.7,0.423,-1.2,4.3e-03,1.0e+00,0.0134,6,33,22,35,7,16,15
gene-SAUSA300_RS03215,gene-SAUSA300_RS03215,17.3,3,14.3,4.355,2.1,4.4e-03,1.0e+00,0.0137,6,0,2,7,14,16,13
gene-SAUSA300_RS10335,gene-SAUSA300_RS10335,55.7,37.3,18.3,0.495,-1,4.5e-03,1.0e+00,0.014,6,39,35,38,19,17,19
gene-SAUSA300_RS07600,gene-SAUSA300_RS07600,75.3,50,25.3,0.507,-1,4.5e-03,1.0e+00,0.014,6,32,50,68,29,25,22
gene-SAUSA300_RS02775,gene-SAUSA300_RS02775,96.7,34,62.7,1.825,0.9,4.6e-03,1.0e+00,0.0143,6,34,43,25,73,51,64
gene-SAUSA300_RS02195,gene-SAUSA300_RS02195,45,13.7,31.3,2.313,1.2,4.7e-03,1.0e+00,0.0145,6,7,19,15,27,39,28
gene-SAUSA300_RS03945,gene-SAUSA300_RS03945,55.3,37.3,18,0.483,-1.1,4.7e-03,1.0e+00,0.0146,6,32,44,36,21,12,21
gene-SAUSA300_RS13180,gene-SAUSA300_RS13180,20.3,4,16.3,3.932,2,5.0e-03,1.0e+00,0.0153,7,5,7,0,21,18,10
gene-SAUSA300_RS09065,gene-SAUSA300_RS09065,28,21.3,6.7,0.323,-1.6,5.0e-03,1.0e+00,0.0154,7,10,23,31,10,2,8
gene-SAUSA300_RS11055,gene-SAUSA300_RS11055,212,129.3,82.7,0.641,-0.6,5.0e-03,1.0e+00,0.0154,7,119,120,149,95,88,65
gene-SAUSA300_RS07875,gene-SAUSA300_RS07875,83.7,28.3,55.3,1.957,1,5.1e-03,1.0e+00,0.0154,7,12,34,39,60,51,55
gene-SAUSA300_RS13650,gene-SAUSA300_RS13650,49.3,15,34.3,2.241,1.2,5.1e-03,1.0e+00,0.0156,7,15,23,7,33,39,31
gene-SAUSA300_RS06465,gene-SAUSA300_RS06465,51.3,16,35.3,2.217,1.1,5.2e-03,1.0e+00,0.0157,7,10,23,15,46,30,30
gene-SAUSA300_RS02070,gene-SAUSA300_RS02070,208.3,127,81.3,0.642,-0.6,5.4e-03,1.0e+00,0.0162,7,97,151,133,82,75,87
gene-SAUSA300_RS04545,gene-SAUSA300_RS04545,229.7,89,140.7,1.58,0.7,5.4e-03,1.0e+00,0.0162,7,68,91,108,164,108,150
gene-SAUSA300_RS02515,gene-SAUSA300_RS02515,52,35.3,16.7,0.475,-1.1,5.5e-03,1.0e+00,0.0164,7,27,34,45,21,12,17
gene-SAUSA300_RS08405,gene-SAUSA300_RS08405,91.3,30.3,61,1.989,1,5.5e-03,1.0e+00,0.0165,7,18,51,22,68,72,43
gene-SAUSA300_RS10855,gene-SAUSA300_RS10855,193.3,118,75.3,0.639,-0.6,5.5e-03,1.0e+00,0.0166,7,129,114,111,79,58,89
gene-SAUSA300_RS00310,gene-SAUSA300_RS00310,49.3,33.7,15.7,0.467,-1.1,5.6e-03,1.0e+00,0.0167,7,30,29,42,17,20,10
gene-SAUSA300_RS11995,gene-SAUSA300_RS11995,36.7,10.7,26,2.402,1.3,5.6e-03,1.0e+00,0.0167,7,16,9,7,23,26,29
gene-SAUSA300_RS04120,gene-SAUSA300_RS04120,499.3,295,204.3,0.694,-0.5,5.8e-03,1.0e+00,0.0172,8,372,238,275,227,189,197
gene-SAUSA300_RS05095,gene-SAUSA300_RS05095,127.7,79.7,48,0.604,-0.7,5.8e-03,1.0e+00,0.0172,8,70,96,73,55,44,45
gene-SAUSA300_RS07150,gene-SAUSA300_RS07150,28,7,21,2.919,1.5,5.9e-03,1.0e+00,0.0174,8,7,7,7,10,30,23
gene-SAUSA300_RS06100,gene-SAUSA300_RS06100,34.3,9.7,24.7,2.554,1.4,5.9e-03,1.0e+00,0.0174,8,10,12,7,34,23,17
gene-SAUSA300_RS08305,gene-SAUSA300_RS08305,60,20,40,1.951,1,5.9e-03,1.0e+00,0.0174,8,19,23,18,37,42,41
gene-SAUSA300_RS03695,gene-SAUSA300_RS03695,85,55,30,0.546,-0.9,5.9e-03,1.0e+00,0.0174,8,70,50,45,31,23,36
gene-SAUSA300_RS02820,gene-SAUSA300_RS02820,569.3,333,236.3,0.71,-0.5,5.9e-03,1.0e+00,0.0174,8,320,393,286,268,218,223
gene-SAUSA300_RS11705,gene-SAUSA300_RS11705,81.3,28.7,52.7,1.828,0.9,6.1e-03,1.0e+00,0.0179,8,36,23,27,53,46,59
gene-SAUSA300_RS09900,gene-SAUSA300_RS09900,21.7,4.7,17,3.524,1.8,6.1e-03,1.0e+00,0.0179,8,0,9,5,22,14,15
gene-SAUSA300_RS08390,gene-SAUSA300_RS08390,67.7,23,44.7,1.927,0.9,6.2e-03,1.0e+00,0.018,8,23,22,24,33,55,46
gene-SAUSA300_RS02250,gene-SAUSA300_RS02250,30.3,8.3,22,2.608,1.4,6.2e-03,1.0e+00,0.018,8,11,9,5,27,19,20
gene-SAUSA300_RS10140,gene-SAUSA300_RS10140,205.7,80.7,125,1.548,0.6,6.3e-03,1.0e+00,0.0182,8,63,88,91,127,139,109
gene-SAUSA300_RS09160,gene-SAUSA300_RS09160,381.3,224.3,157,0.699,-0.5,6.3e-03,1.0e+00,0.0182,8,252,209,212,135,178,158
gene-SAUSA300_RS03810,gene-SAUSA300_RS03810,36,25.7,10.3,0.418,-1.3,6.4e-03,1.0e+00,0.0184,8,22,26,29,15,5,11
gene-SAUSA300_RS07130,gene-SAUSA300_RS07130,35.3,25.7,9.7,0.384,-1.4,6.4e-03,1.0e+00,0.0185,9,12,21,44,10,11,8
gene-SAUSA300_RS05105,gene-SAUSA300_RS05105,130,84.3,45.7,0.546,-0.9,6.5e-03,1.0e+00,0.0187,9,110,67,76,47,22,68
gene-SAUSA300_RS12140,gene-SAUSA300_RS12140,50,33.3,16.7,0.489,-1,6.6e-03,1.0e+00,0.019,9,30,35,35,21,16,13
gene-SAUSA300_RS02055,gene-SAUSA300_RS02055,580.3,339.7,240.7,0.709,-0.5,6.7e-03,1.0e+00,0.0191,9,301,390,328,221,293,208
gene-SAUSA300_RS08145,gene-SAUSA300_RS08145,46.3,14.7,31.7,2.185,1.1,6.8e-03,1.0e+00,0.0194,9,17,12,15,34,39,22
gene-SAUSA300_RS12035,gene-SAUSA300_RS12035,102.3,67,35.3,0.532,-0.9,6.9e-03,1.0e+00,0.0197,9,97,53,51,44,19,43
gene-SAUSA300_RS06435,gene-SAUSA300_RS06435,87,31.3,55.7,1.75,0.8,6.9e-03,1.0e+00,0.0197,9,35,28,31,58,55,54
gene-SAUSA300_RS08010,gene-SAUSA300_RS08010,59.3,19,40.3,2.101,1.1,6.9e-03,1.0e+00,0.0197,9,25,15,17,23,50,48
gene-SAUSA300_RS04025,gene-SAUSA300_RS04025,42.7,12.7,30,2.322,1.2,7.0e-03,1.0e+00,0.0199,9,10,15,13,17,40,33
gene-SAUSA300_RS09020,gene-SAUSA300_RS09020,408,239,169,0.708,-0.5,7.1e-03,1.0e+00,0.0201,9,253,258,206,186,171,150
gene-SAUSA300_RS09550,gene-SAUSA300_RS09550,60.7,19.3,41.3,2.145,1.1,7.2e-03,1.0e+00,0.0203,10,27,14,17,64,31,29
gene-SAUSA300_RS04240,gene-SAUSA300_RS04240,186.7,71,115.7,1.631,0.7,7.4e-03,1.0e+00,0.0207,10,39,89,85,103,125,119
gene-SAUSA300_RS03900,gene-SAUSA300_RS03900,24.3,6.3,18,2.836,1.5,7.4e-03,1.0e+00,0.0209,10,2,7,10,16,20,18
gene-SAUSA300_RS13800,gene-SAUSA300_RS13800,91.3,33.3,58,1.724,0.8,7.5e-03,1.0e+00,0.021,10,29,37,34,62,57,55
gene-SAUSA300_RS05160,gene-SAUSA300_RS05160,380.7,224.3,156.3,0.697,-0.5,7.5e-03,1.0e+00,0.021,10,229,222,222,158,190,121
gene-SAUSA300_RS03395,gene-SAUSA300_RS03395,67.7,44.3,23.3,0.525,-0.9,7.7e-03,1.0e+00,0.0216,10,44,54,35,21,17,32
gene-SAUSA300_RS07445,gene-SAUSA300_RS07445,828,354.3,473.7,1.337,0.4,7.8e-03,1.0e+00,0.0217,10,335,370,358,466,482,473
gene-SAUSA300_RS12550,gene-SAUSA300_RS12550,34.3,24.7,9.7,0.397,-1.3,7.9e-03,1.0e+00,0.0219,10,34,30,10,9,12,8
gene-SAUSA300_RS05765,gene-SAUSA300_RS05765,49.3,33.3,16,0.472,-1.1,8.0e-03,1.0e+00,0.0221,11,29,23,48,14,21,13
gene-SAUSA300_RS01205,gene-SAUSA300_RS01205,33.7,9.7,24,2.495,1.3,8.0e-03,1.0e+00,0.0221,11,10,7,12,15,34,23
gene-SAUSA300_RS06025,gene-SAUSA300_RS06025,43,13.3,29.7,2.181,1.1,8.0e-03,1.0e+00,0.0222,11,19,9,12,33,23,33
gene-SAUSA300_RS05845,gene-SAUSA300_RS05845,83,29,54,1.876,0.9,8.1e-03,1.0e+00,0.0224,11,33,32,22,46,77,39
gene-SAUSA300_RS07435,gene-SAUSA300_RS07435,162.7,101,61.7,0.611,-0.7,8.6e-03,1.0e+00,0.0237,11,130,106,67,47,76,62
gene-SAUSA300_RS02400,gene-SAUSA300_RS02400,278.7,165,113.7,0.686,-0.5,8.7e-03,1.0e+00,0.0239,12,156,199,140,100,116,125
gene-SAUSA300_RS00170,gene-SAUSA300_RS00170,173,66.7,106.3,1.587,0.7,8.8e-03,1.0e+00,0.0241,12,51,85,64,83,123,113
gene-SAUSA300_RS11405,gene-SAUSA300_RS11405,30.7,21.7,9,0.416,-1.3,9.5e-03,1.0e+00,0.026,13,19,19,27,7,13,7
gene-SAUSA300_RS08060,gene-SAUSA300_RS08060,44.7,13.3,31.3,2.29,1.2,9.6e-03,1.0e+00,0.0263,13,24,8,8,21,43,30
gene-SAUSA300_RS02305,gene-SAUSA300_RS02305,73.7,26.3,47.3,1.803,0.9,9.7e-03,1.0e+00,0.0264,13,21,34,24,40,54,48
gene-SAUSA300_RS14415,gene-SAUSA300_RS14415,118.7,73.3,45.3,0.618,-0.7,9.8e-03,1.0e+00,0.0265,13,68,90,62,43,50,43
gene-SAUSA300_RS04125,gene-SAUSA300_RS04125,74.7,49,25.7,0.53,-0.9,9.8e-03,1.0e+00,0.0265,13,70,27,50,21,28,28
gene-SAUSA300_RS05635,gene-SAUSA300_RS05635,51,16,35,2.129,1.1,9.8e-03,1.0e+00,0.0265,13,7,29,12,31,34,40
gene-SAUSA300_RS09645,gene-SAUSA300_RS09645,175.3,68,107.3,1.58,0.7,9.9e-03,1.0e+00,0.0268,13,90,43,71,96,115,111
gene-SAUSA300_RS15740,gene-SAUSA300_RS15740,629.7,381.3,248.3,0.653,-0.6,1.0e-02,1.0e+00,0.027,13,593,297,254,295,197,253
gene-SAUSA300_RS14615,gene-SAUSA300_RS14615,29.3,8.3,21,2.477,1.3,1.0e-02,1.0e+00,0.027,13,7,11,7,21,27,15
gene-SAUSA300_RS12760,gene-SAUSA300_RS12760,32.3,23,9.3,0.406,-1.3,1.0e-02,1.0e+00,0.0272,13,36,12,21,9,11,8
gene-SAUSA300_RS12185,gene-SAUSA300_RS12185,45.7,14.7,31,2.102,1.1,1.0e-02,1.0e+00,0.0279,14,22,9,13,35,23,35
gene-SAUSA300_RS04625,gene-SAUSA300_RS04625,53,18,35,1.94,1,1.0e-02,1.0e+00,0.0281,14,23,18,13,31,38,36
gene-SAUSA300_RS11615,gene-SAUSA300_RS11615,279.7,167.3,112.3,0.672,-0.6,1.1e-02,1.0e+00,0.0292,15,120,154,228,107,124,106
gene-SAUSA300_RS09695,gene-SAUSA300_RS09695,43.3,14,29.3,2.084,1.1,1.1e-02,1.0e+00,0.0293,15,12,18,12,35,31,22
gene-SAUSA300_RS07295,gene-SAUSA300_RS07295,605.7,257.7,348,1.35,0.4,1.1e-02,1.0e+00,0.0295,15,228,246,299,366,329,349
gene-SAUSA300_RS07180,gene-SAUSA300_RS07180,29.7,20.7,9,0.431,-1.2,1.1e-02,1.0e+00,0.0296,15,19,18,25,9,10,8
gene-SAUSA300_RS01310,gene-SAUSA300_RS01310,83.3,30,53.3,1.755,0.8,1.1e-02,1.0e+00,0.0296,15,19,35,36,63,50,47
gene-SAUSA300_RS04260,gene-SAUSA300_RS04260,52.7,17.7,35,2,1,1.1e-02,1.0e+00,0.0296,15,10,26,17,41,28,36
gene-SAUSA300_RS11990,gene-SAUSA300_RS11990,157.7,61.7,96,1.566,0.6,1.1e-02,1.0e+00,0.0296,15,69,54,62,118,72,98
gene-SAUSA300_RS01870,gene-SAUSA300_RS01870,47.3,14.7,32.7,2.199,1.1,1.1e-02,1.0e+00,0.0301,15,11,21,12,45,16,37
gene-SAUSA300_RS05850,gene-SAUSA300_RS05850,409.3,171.3,238,1.392,0.5,1.1e-02,1.0e+00,0.0301,15,193,143,178,225,215,274
gene-SAUSA300_RS01990,gene-SAUSA300_RS01990,1367.3,585,782.3,1.337,0.4,1.2e-02,1.0e+00,0.0307,16,469,652,634,840,847,660
gene-SAUSA300_RS02060,gene-SAUSA300_RS02060,33,23.3,9.7,0.417,-1.3,1.2e-02,1.0e+00,0.0311,16,19,16,35,4,15,10
gene-SAUSA300_RS04800,gene-SAUSA300_RS04800,245,98.7,146.3,1.487,0.6,1.2e-02,1.0e+00,0.0311,16,129,77,90,171,125,143
gene-SAUSA300_RS08825,gene-SAUSA300_RS08825,294.3,180,114.3,0.639,-0.6,1.2e-02,1.0e+00,0.0319,16,256,124,160,138,72,133
gene-SAUSA300_RS00025,gene-SAUSA300_RS00025,57.3,19.7,37.7,1.891,0.9,1.2e-02,1.0e+00,0.032,16,12,28,19,39,39,35
gene-SAUSA300_RS10370,gene-SAUSA300_RS10370,30.7,22,8.7,0.395,-1.3,1.2e-02,1.0e+00,0.0322,16,29,13,24,7,16,3
gene-SAUSA300_RS13890,gene-SAUSA300_RS13890,97.7,61,36.7,0.598,-0.7,1.2e-02,1.0e+00,0.0322,17,50,79,54,45,32,33
gene-SAUSA300_RS13380,gene-SAUSA300_RS13380,168,101.3,66.7,0.661,-0.6,1.2e-02,1.0e+00,0.0322,17,124,92,88,67,58,75
gene-SAUSA300_RS12000,gene-SAUSA300_RS12000,43,13.7,29.3,2.163,1.1,1.2e-02,1.0e+00,0.0322,17,16,20,5,23,28,37
gene-SAUSA300_RS08345,gene-SAUSA300_RS08345,25.7,7.3,18.3,2.525,1.3,1.3e-02,1.0e+00,0.0323,17,7,11,4,18,17,20
